width,height,brightness,contrast,sharpness,entropy,valid,dataset,video_id,label_name,label
256,144,124.79774475097656,48.81532669067383,2160.08837890625,3.598989004949589,True,preprocessed_DFD01_16,13_09__hugging_happy__B41GFUV2,fake,1
256,144,125.16232299804688,48.48070526123047,2120.375244140625,3.5740558425322977,True,preprocessed_DFD01_16,13_09__hugging_happy__BVZGDFD8,fake,1
256,144,124.88597106933594,48.47819900512695,2155.04931640625,3.5891912101978187,True,preprocessed_DFD01_16,13_09__hugging_happy__LPT427RY,fake,1
256,144,108.66399383544922,73.56603240966797,2954.287109375,3.9204410700024948,True,preprocessed_DFD01_16,13_09__kitchen_still__NDMHWBT1,fake,1
256,144,137.30938720703125,64.6047134399414,14058.1904296875,4.08828928209872,True,preprocessed_DFD01_16,13_09__outside_talking_pan_laughing__6K90KFOQ,fake,1
256,144,122.87076568603516,62.71757888793945,13035.48046875,4.073572862100525,True,preprocessed_DFD01_16,13_09__outside_talking_still_laughing__30N46VHZ,fake,1
256,144,123.06112670898438,62.79121398925781,12919.0849609375,4.068601051443925,True,preprocessed_DFD01_16,13_09__outside_talking_still_laughing__YP7MGDQ6,fake,1
256,144,123.40432739257812,54.06301498413086,518.6038818359375,3.671109929794705,True,preprocessed_DFD01_16,13_09__podium_speech_happy__TG55WJXX,fake,1
256,144,123.36903381347656,54.50117111206055,497.99444580078125,3.6452283605520814,True,preprocessed_DFD01_16,13_09__podium_speech_happy__YP7MGDQ6,fake,1
256,144,114.44778442382812,50.86899948120117,3118.904296875,3.919746132907247,True,preprocessed_DFD01_16,13_09__talking_against_wall__21H6XSPE,fake,1
256,144,114.67024993896484,50.827796936035156,3161.76171875,3.9279021581234206,True,preprocessed_DFD01_16,13_09__talking_against_wall__LPT427RY,fake,1
256,144,126.70738220214844,56.9868049621582,1193.053955078125,3.773570401246783,True,preprocessed_DFD01_16,13_09__walk_down_hall_angry__6K90KFOQ,fake,1
256,144,125.97494506835938,57.26537322998047,1217.720703125,3.780649704016882,True,preprocessed_DFD01_16,13_09__walk_down_hall_angry__YP7MGDQ6,fake,1
256,144,126.64295959472656,61.03325653076172,1349.0224609375,3.94052570409052,True,preprocessed_DFD01_16,13_09__walking_down_indoor_hall_disgust__21H6XSPE,fake,1
256,144,124.10468292236328,61.743377685546875,1302.205078125,3.9709054556288317,True,preprocessed_DFD01_16,13_09__walking_down_indoor_hall_disgust__3GQ49P2J,fake,1
256,144,124.90771484375,63.632694244384766,1288.818359375,3.9610735700495003,True,preprocessed_DFD01_16,13_09__walking_down_indoor_hall_disgust__BVZGDFD8,fake,1
256,144,80.268310546875,48.10488510131836,2787.1787109375,3.8503855217291707,True,preprocessed_DFD01_16,13_09__walking_down_street_outside_angry__6K90KFOQ,fake,1
256,144,80.1116943359375,48.14312744140625,2840.376953125,3.8540672424826976,True,preprocessed_DFD01_16,13_09__walking_down_street_outside_angry__8YDMHH02,fake,1
256,144,80.11736297607422,48.13541030883789,2836.972900390625,3.85446683083259,True,preprocessed_DFD01_16,13_09__walking_down_street_outside_angry__B41GFUV2,fake,1
256,144,80.11735534667969,48.094425201416016,2818.136962890625,3.850735237892546,True,preprocessed_DFD01_16,13_09__walking_down_street_outside_angry__NDMHWBT1,fake,1
256,144,85.52723693847656,61.89628601074219,2421.164794921875,3.9081407414194542,True,preprocessed_DFD01_16,13_09__walking_outside_cafe_disgusted__21H6XSPE,fake,1
256,144,85.4442138671875,61.852806091308594,2369.73095703125,3.9020057858047283,True,preprocessed_DFD01_16,13_09__walking_outside_cafe_disgusted__3GQ49P2J,fake,1
256,144,124.62477111816406,48.862525939941406,2105.91162109375,3.5831253728482717,True,preprocessed_DFD01_16,13_11__hugging_happy__61T622EK,fake,1
256,144,113.53707885742188,75.09135437011719,3085.276611328125,3.9081013327839886,True,preprocessed_DFD01_16,13_11__kitchen_pan__61T622EK,fake,1
256,144,113.28462219238281,75.13502502441406,3095.0146484375,3.899663901970443,True,preprocessed_DFD01_16,13_11__kitchen_pan__XXKQ4XM0,fake,1
256,144,108.62576293945312,73.62487030029297,2961.071533203125,3.925079224230131,True,preprocessed_DFD01_16,13_11__kitchen_still__61T622EK,fake,1
256,144,123.03530883789062,62.787696838378906,12894.541015625,4.076385776194249,True,preprocessed_DFD01_16,13_11__outside_talking_still_laughing__61T622EK,fake,1
256,144,123.35869598388672,62.748756408691406,12984.5263671875,4.077052859392123,True,preprocessed_DFD01_16,13_11__outside_talking_still_laughing__XXKQ4XM0,fake,1
256,144,123.42436981201172,54.34381103515625,490.18670654296875,3.6524237391405396,True,preprocessed_DFD01_16,13_11__podium_speech_happy__XXKQ4XM0,fake,1
256,144,114.55038452148438,50.88691711425781,3142.4736328125,3.922063138018533,True,preprocessed_DFD01_16,13_11__talking_against_wall__61T622EK,fake,1
256,144,119.81414031982422,71.8144302368164,2869.684814453125,4.094737118121839,True,preprocessed_DFD01_16,13_11__talking_angry_couch__61T622EK,fake,1
256,144,124.10470581054688,49.20462417602539,2158.23388671875,3.5845498001042566,True,preprocessed_DFD01_16,13_12__hugging_happy__BFH4F0N8,fake,1
256,144,115.31632232666016,74.85836791992188,3021.293212890625,3.9032257433627,True,preprocessed_DFD01_16,13_12__kitchen_pan__O3SOWBCU,fake,1
256,144,115.55110931396484,75.06551361083984,3071.665771484375,3.902877930032206,True,preprocessed_DFD01_16,13_12__kitchen_pan__Q442U52P,fake,1
256,144,138.5153045654297,64.73351287841797,13944.7265625,4.085776503585251,True,preprocessed_DFD01_16,13_12__outside_talking_pan_laughing__2TM4IFSF,fake,1
256,144,123.32435607910156,62.84370422363281,13002.7890625,4.069700686391812,True,preprocessed_DFD01_16,13_12__outside_talking_still_laughing__2TM4IFSF,fake,1
256,144,122.91653442382812,62.875892639160156,13000.8701171875,4.077528710342923,True,preprocessed_DFD01_16,13_12__outside_talking_still_laughing__N8IGC93J,fake,1
256,144,121.93104553222656,56.17972183227539,564.289794921875,3.617122933203361,True,preprocessed_DFD01_16,13_12__podium_speech_happy__2TM4IFSF,fake,1
256,144,123.38639068603516,54.36280822753906,513.4573364257812,3.637518869145133,True,preprocessed_DFD01_16,13_12__podium_speech_happy__N8IGC93J,fake,1
256,144,99.06684112548828,75.891357421875,1550.7593994140625,3.881916779390911,True,preprocessed_DFD01_16,13_12__secret_conversation__2TM4IFSF,fake,1
256,144,99.26016998291016,75.83289337158203,1609.02099609375,3.8837500212100866,True,preprocessed_DFD01_16,13_12__secret_conversation__6G44TDN4,fake,1
256,144,99.38008117675781,75.85089874267578,1600.1800537109375,3.883147056545715,True,preprocessed_DFD01_16,13_12__secret_conversation__DJ7MF331,fake,1
256,144,114.44284057617188,50.94514846801758,3157.7841796875,3.9389561169070717,True,preprocessed_DFD01_16,13_12__talking_against_wall__2TM4IFSF,fake,1
256,144,125.98123931884766,56.637020111083984,1102.5831298828125,3.7935681631444726,True,preprocessed_DFD01_16,13_12__walk_down_hall_angry__N8IGC93J,fake,1
256,144,126.60504913330078,56.999542236328125,1199.0478515625,3.771552722076818,True,preprocessed_DFD01_16,13_12__walk_down_hall_angry__Q442U52P,fake,1
256,144,135.39312744140625,64.99761199951172,1467.837646484375,3.7895388970160075,True,preprocessed_DFD01_16,13_12__walking_down_indoor_hall_disgust__2TM4IFSF,fake,1
256,144,132.33753967285156,61.206966400146484,1428.2945556640625,3.8893382177941596,True,preprocessed_DFD01_16,13_12__walking_down_indoor_hall_disgust__SIA5P4HL,fake,1
256,144,80.16826629638672,48.10982894897461,2836.9755859375,3.8489961375232573,True,preprocessed_DFD01_16,13_12__walking_down_street_outside_angry__2TM4IFSF,fake,1
256,144,124.64922332763672,48.544918060302734,2157.110595703125,3.5701668293253546,True,preprocessed_DFD01_16,13_14__hugging_happy__KMQ3AW6A,fake,1
256,144,108.79987335205078,73.5445327758789,2958.222900390625,3.9269652609633665,True,preprocessed_DFD01_16,13_14__kitchen_still__KMQ3AW6A,fake,1
256,144,137.37835693359375,64.58045196533203,14035.2734375,4.0831325421540585,True,preprocessed_DFD01_16,13_14__outside_talking_pan_laughing__KMQ3AW6A,fake,1
256,144,123.49565887451172,54.015716552734375,505.4906311035156,3.6711918008359516,True,preprocessed_DFD01_16,13_14__podium_speech_happy__KMQ3AW6A,fake,1
256,144,114.544189453125,50.87553405761719,3152.070556640625,3.9106129833914878,True,preprocessed_DFD01_16,13_14__talking_against_wall__KMQ3AW6A,fake,1
256,144,119.72450256347656,71.85218048095703,2874.72900390625,4.099562852309269,True,preprocessed_DFD01_16,13_14__talking_angry_couch__KMQ3AW6A,fake,1
256,144,125.71824645996094,57.37742233276367,1199.534423828125,3.7831478269083245,True,preprocessed_DFD01_16,13_14__walk_down_hall_angry__KMQ3AW6A,fake,1
256,144,123.95589447021484,61.98899459838867,1289.5369873046875,3.960366216311499,True,preprocessed_DFD01_16,13_14__walking_down_indoor_hall_disgust__KMQ3AW6A,fake,1
256,144,85.50108337402344,61.8505744934082,2432.406005859375,3.9101218264342403,True,preprocessed_DFD01_16,13_14__walking_outside_cafe_disgusted__KMQ3AW6A,fake,1
256,144,153.55511474609375,46.65301513671875,1082.7783203125,3.5799241672642097,True,preprocessed_DFD01_16,13_15__exit_phone_room__X0EIIJF7,fake,1
256,144,125.12711334228516,48.53126907348633,2126.8955078125,3.5958426194392317,True,preprocessed_DFD01_16,13_15__hugging_happy__X0EIIJF7,fake,1
256,144,113.2910385131836,75.14659118652344,3067.27880859375,3.9025489473224035,True,preprocessed_DFD01_16,13_15__kitchen_pan__X0EIIJF7,fake,1
256,144,108.85535430908203,73.52184295654297,2956.5693359375,3.9294334660165475,True,preprocessed_DFD01_16,13_15__kitchen_still__X0EIIJF7,fake,1
256,144,137.403564453125,64.5933837890625,14075.7490234375,4.083682768369977,True,preprocessed_DFD01_16,13_15__outside_talking_pan_laughing__X0EIIJF7,fake,1
256,144,123.057373046875,62.7246208190918,12953.732421875,4.078383689822855,True,preprocessed_DFD01_16,13_15__outside_talking_still_laughing__X0EIIJF7,fake,1
256,144,98.98343658447266,76.09312438964844,1553.78955078125,3.8852413463674127,True,preprocessed_DFD01_16,13_15__secret_conversation__X0EIIJF7,fake,1
256,144,125.5775146484375,57.19206619262695,1185.14453125,3.7894417289528786,True,preprocessed_DFD01_16,13_15__walk_down_hall_angry__X0EIIJF7,fake,1
256,144,124.00013732910156,62.05253219604492,1288.2587890625,3.957553609946122,True,preprocessed_DFD01_16,13_15__walking_down_indoor_hall_disgust__X0EIIJF7,fake,1
256,144,80.38323211669922,48.12492370605469,2798.519775390625,3.8526173669839094,True,preprocessed_DFD01_16,13_15__walking_down_street_outside_angry__X0EIIJF7,fake,1
256,144,85.50972747802734,61.91730499267578,2409.311767578125,3.9098774002258505,True,preprocessed_DFD01_16,13_15__walking_outside_cafe_disgusted__X0EIIJF7,fake,1
256,144,153.18853759765625,46.72258377075195,1111.8973388671875,3.5872431579899144,True,preprocessed_DFD01_16,13_18__exit_phone_room__3II4T6H5,fake,1
256,144,109.136474609375,73.4576644897461,2969.080810546875,3.9361893902802954,True,preprocessed_DFD01_16,13_18__kitchen_still__3II4T6H5,fake,1
256,144,85.26785278320312,61.85170364379883,2380.063232421875,3.91275369892625,True,preprocessed_DFD01_16,13_18__walking_outside_cafe_disgusted__3II4T6H5,fake,1
256,144,153.26312255859375,46.74287796020508,1121.7713623046875,3.588472781739136,True,preprocessed_DFD01_16,13_20__exit_phone_room__C50CSOEX,fake,1
256,144,125.10808563232422,48.54522705078125,2126.19921875,3.5647706240763326,True,preprocessed_DFD01_16,13_20__hugging_happy__43KAHOT2,fake,1
256,144,124.96573638916016,48.74491500854492,2125.483642578125,3.60375939236378,True,preprocessed_DFD01_16,13_20__hugging_happy__C50CSOEX,fake,1
256,144,113.50129699707031,75.11415100097656,3062.439453125,3.891239026658677,True,preprocessed_DFD01_16,13_20__kitchen_pan__4SAX54BT,fake,1
256,144,108.57791900634766,73.5680160522461,2962.43017578125,3.925274693464622,True,preprocessed_DFD01_16,13_20__kitchen_still__2994SNXH,fake,1
256,144,108.90497589111328,73.53965759277344,2951.54150390625,3.9104535891777052,True,preprocessed_DFD01_16,13_20__kitchen_still__LXLR1B6N,fake,1
256,144,108.60567474365234,73.62413787841797,2972.1845703125,3.92608253838563,True,preprocessed_DFD01_16,13_20__kitchen_still__NJEO6L5O,fake,1
256,144,137.34458923339844,64.60563659667969,14095.97265625,4.086119883285118,True,preprocessed_DFD01_16,13_20__outside_talking_pan_laughing__43KAHOT2,fake,1
256,144,137.41387939453125,64.6125259399414,14077.9267578125,4.087363480211472,True,preprocessed_DFD01_16,13_20__outside_talking_pan_laughing__C50CSOEX,fake,1
256,144,123.434814453125,54.49414825439453,487.1666259765625,3.6463911014014556,True,preprocessed_DFD01_16,13_20__podium_speech_happy__C50CSOEX,fake,1
256,144,123.35799407958984,54.40081024169922,494.27337646484375,3.6533964277034165,True,preprocessed_DFD01_16,13_20__podium_speech_happy__U3IPYECM,fake,1
256,144,98.85775756835938,76.04309844970703,1549.156982421875,3.874448750050261,True,preprocessed_DFD01_16,13_20__secret_conversation__4RU7I77X,fake,1
256,144,114.517578125,50.91950988769531,3158.701904296875,3.9240229619916747,True,preprocessed_DFD01_16,13_20__talking_against_wall__43KAHOT2,fake,1
256,144,114.62060546875,50.824798583984375,3134.9462890625,3.931478189536204,True,preprocessed_DFD01_16,13_20__talking_against_wall__4SAX54BT,fake,1
256,144,114.61668395996094,50.837120056152344,3135.2001953125,3.9337166422424747,True,preprocessed_DFD01_16,13_20__talking_against_wall__VO2YZXLN,fake,1
256,144,126.60462951660156,56.97937774658203,1192.523681640625,3.768420008469916,True,preprocessed_DFD01_16,13_20__walk_down_hall_angry__43KAHOT2,fake,1
256,144,129.55284118652344,55.075523376464844,1008.6539916992188,3.7516360381986766,True,preprocessed_DFD01_16,13_20__walk_down_hall_angry__4SAX54BT,fake,1
256,144,126.65267181396484,57.03028106689453,1204.8177490234375,3.7691088067239664,True,preprocessed_DFD01_16,13_20__walk_down_hall_angry__HQHYKNGK,fake,1
256,144,129.39537048339844,55.13431930541992,1018.8384399414062,3.755360888739414,True,preprocessed_DFD01_16,13_20__walk_down_hall_angry__LXLR1B6N,fake,1
256,144,125.161865234375,61.62062454223633,1381.064208984375,3.9451318286319803,True,preprocessed_DFD01_16,13_20__walking_down_indoor_hall_disgust__EV1V4ZQV,fake,1
256,144,137.33242797851562,65.01224517822266,1475.4200439453125,3.7875523328360443,True,preprocessed_DFD01_16,13_20__walking_down_indoor_hall_disgust__NJEO6L5O,fake,1
256,144,136.1239471435547,65.3377456665039,1445.270751953125,3.782296752204224,True,preprocessed_DFD01_16,13_20__walking_down_indoor_hall_disgust__VO2YZXLN,fake,1
256,144,153.5673065185547,46.62553405761719,1120.5068359375,3.5762706779251126,True,preprocessed_DFD01_16,13_25__exit_phone_room__7YMTAF29,fake,1
256,144,124.18887329101562,49.0949821472168,2136.632568359375,3.595431452162232,True,preprocessed_DFD01_16,13_25__hugging_happy__7YMTAF29,fake,1
256,144,123.23878479003906,62.75794982910156,12914.3544921875,4.070494986317892,True,preprocessed_DFD01_16,13_25__outside_talking_still_laughing__IW9OFVMG,fake,1
256,144,123.14823150634766,62.7344856262207,12939.822265625,4.072402705960794,True,preprocessed_DFD01_16,13_25__outside_talking_still_laughing__PBM86HKZ,fake,1
256,144,114.23465728759766,50.99851989746094,3144.7275390625,3.9152237177518607,True,preprocessed_DFD01_16,13_25__talking_against_wall__7YMTAF29,fake,1
256,144,101.87732696533203,58.89021682739258,2360.121337890625,3.9421441594181266,True,preprocessed_DFD01_16,13_25__walking_and_outside_surprised__PBM86HKZ,fake,1
256,144,80.3778076171875,48.10943603515625,2792.721435546875,3.8591798880055133,True,preprocessed_DFD01_16,13_25__walking_down_street_outside_angry__IW9OFVMG,fake,1
256,144,153.2562713623047,46.74044418334961,1125.3465576171875,3.5884726656376547,True,preprocessed_DFD01_16,13_26__exit_phone_room__U5ELHUN5,fake,1
256,144,108.63888549804688,73.6009521484375,2966.04638671875,3.9283714966447123,True,preprocessed_DFD01_16,13_26__kitchen_still__XRS5W2NC,fake,1
256,144,123.38907623291016,54.29726028442383,502.0058898925781,3.648055477947173,True,preprocessed_DFD01_16,13_26__podium_speech_happy__1ZRIYSSU,fake,1
256,144,123.56195831298828,54.382362365722656,488.6210632324219,3.6454636543315235,True,preprocessed_DFD01_16,13_26__podium_speech_happy__XRS5W2NC,fake,1
256,144,99.59896850585938,75.7121353149414,1539.1231689453125,3.8877692123132013,True,preprocessed_DFD01_16,13_26__secret_conversation__DZP10XW4,fake,1
256,144,114.59214782714844,50.838043212890625,3178.020751953125,3.934236023814605,True,preprocessed_DFD01_16,13_26__talking_against_wall__U5ELHUN5,fake,1
256,144,114.38954162597656,50.9478645324707,3122.30419921875,3.929054683239805,True,preprocessed_DFD01_16,13_26__talking_against_wall__WK3NZ3UV,fake,1
256,144,119.65056610107422,71.84614562988281,2902.415771484375,4.098641821227407,True,preprocessed_DFD01_16,13_26__talking_angry_couch__1ZRIYSSU,fake,1
256,144,80.32907104492188,48.11288833618164,2792.149169921875,3.858622021622944,True,preprocessed_DFD01_16,13_26__walking_down_street_outside_angry__CJALTDKT,fake,1
256,144,85.5907211303711,61.90510177612305,2414.482421875,3.906964525516343,True,preprocessed_DFD01_16,13_26__walking_outside_cafe_disgusted__SU8J9CBG,fake,1
256,144,124.99126434326172,48.52568435668945,2139.371337890625,3.600244329555974,True,preprocessed_DFD01_16,13_27__hugging_happy__A1OSUJE9,fake,1
256,144,108.66988372802734,73.5510025024414,2940.251953125,3.932949022479744,True,preprocessed_DFD01_16,13_27__kitchen_still__A1OSUJE9,fake,1
256,144,137.4127960205078,64.60342407226562,14059.09765625,4.082729424889965,True,preprocessed_DFD01_16,13_27__outside_talking_pan_laughing__A1OSUJE9,fake,1
256,144,114.72844696044922,50.73910903930664,3127.6728515625,3.9356499174294495,True,preprocessed_DFD01_16,13_27__talking_against_wall__A1OSUJE9,fake,1
256,144,98.69109344482422,57.901695251464844,2381.951904296875,3.9239667176223447,True,preprocessed_DFD01_16,13_27__walking_and_outside_surprised__A1OSUJE9,fake,1
256,144,85.3689193725586,61.893775939941406,2377.485595703125,3.8992996729403115,True,preprocessed_DFD01_16,13_27__walking_outside_cafe_disgusted__A1OSUJE9,fake,1
256,144,112.24832916259766,48.6049690246582,1392.859375,3.5644649836251325,True,preprocessed_DFD01_16,14_01__hugging_happy__0S0NS5C6,fake,1
256,144,139.35882568359375,67.06844329833984,1710.385498046875,3.9412491070359943,True,preprocessed_DFD01_16,14_01__kitchen_pan__0S0NS5C6,fake,1
256,144,124.97303771972656,70.44208526611328,1488.89453125,3.8412763632182862,True,preprocessed_DFD01_16,14_01__kitchen_still__01YF7VQM,fake,1
256,144,81.5074234008789,56.25587844848633,9253.33203125,3.904844445707327,True,preprocessed_DFD01_16,14_01__outside_talking_still_laughing__01YF7VQM,fake,1
256,144,112.59442138671875,70.03426361083984,1545.40869140625,4.081630237674536,True,preprocessed_DFD01_16,14_01__talking_angry_couch__0S0NS5C6,fake,1
256,144,97.54286193847656,58.2236213684082,2553.298095703125,3.9702602480730476,True,preprocessed_DFD01_16,14_01__walking_and_outside_surprised__01YF7VQM,fake,1
256,144,70.4720458984375,57.61391067504883,2928.599853515625,3.8355425463119683,True,preprocessed_DFD01_16,14_01__walking_outside_cafe_disgusted__01YF7VQM,fake,1
256,144,154.6407012939453,61.40848159790039,1207.720703125,3.52369629235585,True,preprocessed_DFD01_16,14_02__exit_phone_room__3IUBEKCT,fake,1
256,144,139.37677001953125,67.04468536376953,1707.2247314453125,3.9413747798043417,True,preprocessed_DFD01_16,14_02__kitchen_pan__3IUBEKCT,fake,1
256,144,78.58514404296875,55.322330474853516,9137.0927734375,3.869983589260298,True,preprocessed_DFD01_16,14_02__outside_talking_pan_laughing__3IUBEKCT,fake,1
256,144,131.32215881347656,53.158287048339844,771.0234985351562,3.7328641727145224,True,preprocessed_DFD01_16,14_02__podium_speech_happy__3IUBEKCT,fake,1
256,144,93.08710479736328,78.1463851928711,1577.68896484375,3.806334427825886,True,preprocessed_DFD01_16,14_02__secret_conversation__3IUBEKCT,fake,1
256,144,99.86062622070312,58.10069274902344,2460.580810546875,3.952609321822492,True,preprocessed_DFD01_16,14_02__walking_and_outside_surprised__3IUBEKCT,fake,1
256,144,70.65475463867188,57.64077377319336,2937.299560546875,3.8506537688867524,True,preprocessed_DFD01_16,14_02__walking_outside_cafe_disgusted__3IUBEKCT,fake,1
256,144,154.68397521972656,61.279300689697266,1207.3760986328125,3.5313451712707886,True,preprocessed_DFD01_16,14_03__exit_phone_room__0O9TTCJT,fake,1
256,144,154.3029022216797,61.581825256347656,1258.8897705078125,3.525991766499705,True,preprocessed_DFD01_16,14_03__exit_phone_room__7JPPCV50,fake,1
256,144,154.59454345703125,61.308284759521484,1210.3260498046875,3.5378281529811177,True,preprocessed_DFD01_16,14_03__exit_phone_room__KJ221YN0,fake,1
256,144,113.09817504882812,48.35288619995117,1249.4176025390625,3.532034254788142,True,preprocessed_DFD01_16,14_03__hugging_happy__PLCQJM81,fake,1
256,144,112.12596893310547,48.74086380004883,1429.9185791015625,3.5697074385820775,True,preprocessed_DFD01_16,14_03__hugging_happy__ZC2KYASW,fake,1
256,144,124.96665954589844,70.4227066040039,1494.1661376953125,3.8352914518323744,True,preprocessed_DFD01_16,14_03__kitchen_still__0O9TTCJT,fake,1
256,144,124.89714813232422,70.39810943603516,1485.771240234375,3.834672739574108,True,preprocessed_DFD01_16,14_03__kitchen_still__Q9NSXM88,fake,1
256,144,78.59500885009766,55.355552673339844,9133.6220703125,3.874729636421014,True,preprocessed_DFD01_16,14_03__outside_talking_pan_laughing__H0VQHGS3,fake,1
256,144,81.50492095947266,56.22216796875,9191.1416015625,3.8975397051422895,True,preprocessed_DFD01_16,14_03__outside_talking_still_laughing__KJ221YN0,fake,1
256,144,93.01899719238281,78.15843200683594,1592.5023193359375,3.808698920298985,True,preprocessed_DFD01_16,14_03__secret_conversation__0O9TTCJT,fake,1
256,144,92.98822784423828,78.20441436767578,1574.8883056640625,3.805754167172732,True,preprocessed_DFD01_16,14_03__secret_conversation__KJ221YN0,fake,1
256,144,92.95550537109375,78.2222671508789,1571.8248291015625,3.803578959246488,True,preprocessed_DFD01_16,14_03__secret_conversation__L0GHYIFS,fake,1
256,144,116.12158203125,52.145931243896484,3449.8994140625,3.779641345500222,True,preprocessed_DFD01_16,14_03__talking_against_wall__38OVCK3X,fake,1
256,144,116.12064361572266,52.13115310668945,3440.487060546875,3.7557915338124275,True,preprocessed_DFD01_16,14_03__talking_against_wall__P1L5PF4I,fake,1
256,144,112.38633728027344,70.07740020751953,1547.794189453125,4.085402016029025,True,preprocessed_DFD01_16,14_03__talking_angry_couch__L0GHYIFS,fake,1
256,144,133.4884490966797,60.3800048828125,1086.936279296875,3.78297461745892,True,preprocessed_DFD01_16,14_03__walk_down_hall_angry__7JPPCV50,fake,1
256,144,97.17843627929688,58.06453323364258,2490.12744140625,3.9684525584831967,True,preprocessed_DFD01_16,14_03__walking_and_outside_surprised__38OVCK3X,fake,1
256,144,97.82601928710938,58.299320220947266,2520.370849609375,3.953014125291225,True,preprocessed_DFD01_16,14_03__walking_and_outside_surprised__P1L5PF4I,fake,1
256,144,153.25729370117188,60.54854202270508,1553.6715087890625,3.814285056641764,True,preprocessed_DFD01_16,14_03__walking_down_indoor_hall_disgust__KJ221YN0,fake,1
256,144,80.34954071044922,51.93818664550781,3687.548828125,3.87017437428357,True,preprocessed_DFD01_16,14_03__walking_down_street_outside_angry__L0GHYIFS,fake,1
256,144,80.54009246826172,51.8924560546875,3691.751220703125,3.872209693707185,True,preprocessed_DFD01_16,14_03__walking_down_street_outside_angry__PLCQJM81,fake,1
256,144,70.67058563232422,57.670982360839844,2940.99462890625,3.8622840744989455,True,preprocessed_DFD01_16,14_03__walking_outside_cafe_disgusted__PLCQJM81,fake,1
256,144,111.83538055419922,48.900638580322266,1434.2498779296875,3.562899052058006,True,preprocessed_DFD01_16,14_06__hugging_happy__8U9ULZDT,fake,1
256,144,125.05374908447266,70.43453216552734,1491.3485107421875,3.836534109167438,True,preprocessed_DFD01_16,14_06__kitchen_still__8U9ULZDT,fake,1
256,144,78.60848999023438,55.352699279785156,9134.87109375,3.86864731279645,True,preprocessed_DFD01_16,14_06__outside_talking_pan_laughing__8U9ULZDT,fake,1
256,144,81.48529052734375,56.25435256958008,9214.216796875,3.909858152247253,True,preprocessed_DFD01_16,14_06__outside_talking_still_laughing__8U9ULZDT,fake,1
256,144,131.3203582763672,53.16318130493164,766.2406616210938,3.7318954353312828,True,preprocessed_DFD01_16,14_06__podium_speech_happy__8U9ULZDT,fake,1
256,144,92.97129821777344,78.20600128173828,1576.9993896484375,3.8079319653231396,True,preprocessed_DFD01_16,14_06__secret_conversation__8U9ULZDT,fake,1
256,144,97.48212432861328,58.195526123046875,2556.723876953125,3.9660814063564835,True,preprocessed_DFD01_16,14_06__walking_and_outside_surprised__8U9ULZDT,fake,1
256,144,153.071533203125,60.80445098876953,1499.89599609375,3.813436728560095,True,preprocessed_DFD01_16,14_06__walking_down_indoor_hall_disgust__8U9ULZDT,fake,1
256,144,154.56378173828125,61.38542556762695,1220.3043212890625,3.528119592401292,True,preprocessed_DFD01_16,14_07__exit_phone_room__P9QFO50U,fake,1
256,144,112.12361907958984,48.707210540771484,1425.822509765625,3.5677562786788988,True,preprocessed_DFD01_16,14_07__hugging_happy__P9QFO50U,fake,1
256,144,112.64054107666016,48.396270751953125,1312.6605224609375,3.5508514345051285,True,preprocessed_DFD01_16,14_07__hugging_happy__VOX29AK0,fake,1
256,144,78.56216430664062,55.354248046875,9146.4306640625,3.8827481404189337,True,preprocessed_DFD01_16,14_07__outside_talking_pan_laughing__P9QFO50U,fake,1
256,144,81.53271484375,56.27098083496094,9218.619140625,3.903745420341244,True,preprocessed_DFD01_16,14_07__outside_talking_still_laughing__P9QFO50U,fake,1
256,144,131.30767822265625,53.20133590698242,727.4649658203125,3.7220989726650338,True,preprocessed_DFD01_16,14_07__podium_speech_happy__P9QFO50U,fake,1
256,144,131.3082733154297,53.167015075683594,767.2393188476562,3.7330983301488736,True,preprocessed_DFD01_16,14_07__podium_speech_happy__VOX29AK0,fake,1
256,144,92.97352600097656,78.22999572753906,1570.0147705078125,3.8075044530418216,True,preprocessed_DFD01_16,14_07__secret_conversation__P9QFO50U,fake,1
256,144,116.13773345947266,52.13042449951172,3453.79296875,3.7737112018495056,True,preprocessed_DFD01_16,14_07__talking_against_wall__P9QFO50U,fake,1
256,144,133.38490295410156,60.44130325317383,1074.90380859375,3.779556799825764,True,preprocessed_DFD01_16,14_07__walk_down_hall_angry__P9QFO50U,fake,1
256,144,152.80482482910156,61.107330322265625,1508.25732421875,3.81106389313601,True,preprocessed_DFD01_16,14_07__walking_down_indoor_hall_disgust__P9QFO50U,fake,1
256,144,80.3477783203125,51.94740676879883,3692.518310546875,3.872142259865461,True,preprocessed_DFD01_16,14_07__walking_down_street_outside_angry__VOX29AK0,fake,1
256,144,112.10060119628906,48.755741119384766,1426.4090576171875,3.5617504165485645,True,preprocessed_DFD01_16,14_09__hugging_happy__6TEK3ZX0,fake,1
256,144,112.57273864746094,69.92613983154297,1518.8165283203125,4.085701817676055,True,preprocessed_DFD01_16,14_09__talking_angry_couch__6TEK3ZX0,fake,1
256,144,159.35107421875,58.25459289550781,1067.207275390625,3.7548438213117734,True,preprocessed_DFD01_16,14_09__walking_down_indoor_hall_disgust__6TEK3ZX0,fake,1
256,144,80.55867767333984,51.8957633972168,3720.75048828125,3.8718010578361595,True,preprocessed_DFD01_16,14_09__walking_down_street_outside_angry__6TEK3ZX0,fake,1
